sample_id,relative_path,split,signer,source_split,sign_id,label_ar,label_en,unified_token,unified_token_id,start,end,frames,face_rate,pose_rate,left_hand_rate,right_hand_rate,best_hand_rate,quality_score,train_eligible
karsl_02_train_0327_03_02_0327_14_11_17_22_46_37_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_46_37)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514244,1514277,33,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_46_40_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_46_40)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514277,1514309,32,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_46_43_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_46_43)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514309,1514340,31,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_46_45_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_46_45)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514340,1514368,28,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_46_49_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_46_49)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514368,1514394,26,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_46_54_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_46_54)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514394,1514423,29,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_46_56_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_46_56)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514423,1514450,27,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_00_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_00)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514450,1514485,35,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_05_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_05)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514485,1514512,27,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_07_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_07)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514512,1514539,27,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_09_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_09)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514539,1514566,27,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_13_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_13)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514566,1514593,27,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_15_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_15)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514593,1514622,29,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_17_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_17)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514622,1514648,26,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_19_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_19)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514648,1514677,29,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_22_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_22)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514677,1514704,27,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_24_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_24)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514704,1514733,29,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_26_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_26)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514733,1514783,50,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_14_11_17_22_47_39_c_mp4,02/train/0327/03_02_0327_(14_11_17_22_47_39)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514783,1514814,31,1.0,1.0,1.0,0.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_54_43_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_54_43)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514814,1514838,24,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_54_45_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_54_45)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514838,1514864,26,1.0,1.0,0.884615,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_54_47_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_54_47)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514864,1514891,27,1.0,1.0,0.962963,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_54_49_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_54_49)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514891,1514920,29,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_54_51_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_54_51)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514920,1514949,29,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_54_54_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_54_54)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514949,1514977,28,1.0,1.0,0.964286,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_16_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_16)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1514977,1515001,24,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_21_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_21)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515001,1515032,31,1.0,1.0,0.903226,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_24_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_24)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515032,1515063,31,1.0,1.0,0.935484,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_26_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_26)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515063,1515090,27,1.0,1.0,0.925926,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_28_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_28)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515090,1515120,30,1.0,1.0,0.933333,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_33_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_33)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515120,1515150,30,1.0,1.0,0.933333,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_36_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_36)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515150,1515179,29,1.0,1.0,0.931035,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_38_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_38)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515179,1515208,29,1.0,1.0,0.896552,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_40_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_40)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515208,1515238,30,1.0,1.0,0.933333,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_43_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_43)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515238,1515265,27,1.0,1.0,0.962963,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_45_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_45)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515265,1515293,28,1.0,1.0,0.928571,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_47_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_47)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515293,1515321,28,1.0,1.0,0.964286,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_52_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_52)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515321,1515350,29,1.0,1.0,0.965517,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_54_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_54)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515350,1515379,29,1.0,1.0,0.965517,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_56_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_56)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515379,1515402,23,1.0,1.0,0.956522,1.0,1.0,1.0,True
karsl_02_train_0327_03_02_0327_16_11_17_06_55_58_c_mp4,02/train/0327/03_02_0327_(16_11_17_06_55_58)_c.mp4,train,02,train,0327,دورة مياه (حمام),bathroom,دورة_مياه_حمام,1092,1515402,1515428,26,1.0,1.0,0.923077,1.0,1.0,1.0,True
karsl_02_train_0328_03_02_0328_14_11_17_22_48_53_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_48_53)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515428,1515464,36,1.0,1.0,0.944444,0.944444,0.944444,0.963889,True
karsl_02_train_0328_03_02_0328_14_11_17_22_48_55_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_48_55)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515464,1515497,33,1.0,1.0,0.969697,0.69697,0.969697,0.980303,True
karsl_02_train_0328_03_02_0328_14_11_17_22_48_58_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_48_58)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515497,1515527,30,1.0,1.0,0.933333,0.933333,0.933333,0.956667,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_00_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_00)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515527,1515559,32,1.0,1.0,0.6875,0.71875,0.71875,0.817188,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_03_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_03)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515559,1515590,31,1.0,1.0,0.580645,0.580645,0.580645,0.727419,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_05_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_05)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515590,1515620,30,1.0,1.0,0.7,0.966667,0.966667,0.978333,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_08_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_08)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515620,1515655,35,1.0,1.0,0.6,0.571429,0.6,0.74,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_10_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_10)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515655,1515691,36,1.0,1.0,0.888889,1.0,1.0,1.0,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_13_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_13)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515691,1515721,30,1.0,1.0,0.533333,0.933333,0.933333,0.956667,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_15_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_15)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515721,1515750,29,1.0,1.0,0.448276,0.655172,0.655172,0.775862,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_17_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_17)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515750,1515778,28,1.0,1.0,0.964286,0.892857,0.964286,0.976786,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_19_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_19)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515778,1515808,30,1.0,1.0,0.966667,0.866667,0.966667,0.978333,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_22_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_22)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515808,1515836,28,1.0,1.0,0.607143,0.857143,0.857143,0.907143,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_24_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_24)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515836,1515866,30,1.0,1.0,0.866667,0.9,0.9,0.935,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_34_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_34)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515866,1515896,30,1.0,1.0,0.966667,0.933333,0.966667,0.978333,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_36_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_36)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515896,1515924,28,1.0,1.0,0.75,0.928571,0.928571,0.953571,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_38_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_38)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515924,1515954,30,1.0,1.0,1.0,0.866667,1.0,1.0,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_42_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_42)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515954,1515980,26,1.0,1.0,0.961538,1.0,1.0,1.0,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_44_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_44)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1515980,1516008,28,1.0,1.0,0.964286,0.964286,0.964286,0.976786,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_47_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_47)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516008,1516032,24,1.0,1.0,0.916667,0.708333,0.916667,0.945833,True
karsl_02_train_0328_03_02_0328_14_11_17_22_49_49_c_mp4,02/train/0328/03_02_0328_(14_11_17_22_49_49)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516032,1516093,61,1.0,1.0,0.803279,0.901639,0.901639,0.936066,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_33_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_33)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516093,1516125,32,1.0,1.0,0.90625,0.78125,0.90625,0.939063,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_35_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_35)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516125,1516153,28,1.0,1.0,0.75,0.714286,0.75,0.8375,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_37_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_37)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516153,1516180,27,1.0,1.0,0.888889,0.703704,0.888889,0.927778,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_40_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_40)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516180,1516205,25,1.0,1.0,0.8,0.6,0.8,0.87,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_42_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_42)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516205,1516231,26,1.0,1.0,0.769231,0.653846,0.769231,0.85,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_44_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_44)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516231,1516258,27,1.0,1.0,0.814815,0.62963,0.814815,0.87963,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_46_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_46)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516258,1516283,25,1.0,1.0,0.76,0.6,0.76,0.844,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_48_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_48)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516283,1516310,27,1.0,1.0,0.814815,0.777778,0.814815,0.87963,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_51_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_51)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516310,1516336,26,1.0,1.0,0.846154,0.730769,0.846154,0.9,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_53_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_53)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516336,1516363,27,1.0,1.0,0.851852,0.703704,0.851852,0.903704,True
karsl_02_train_0328_03_02_0328_16_11_17_06_56_59_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_56_59)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516363,1516391,28,1.0,1.0,0.857143,0.75,0.857143,0.907143,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_02_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_02)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516391,1516418,27,1.0,1.0,0.888889,0.740741,0.888889,0.927778,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_06_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_06)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516418,1516445,27,0.962963,1.0,0.740741,0.777778,0.777778,0.851852,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_08_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_08)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516445,1516474,29,1.0,1.0,0.793103,0.793103,0.793103,0.865517,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_11_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_11)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516474,1516500,26,1.0,1.0,0.730769,0.730769,0.730769,0.825,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_13_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_13)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516500,1516526,26,1.0,1.0,0.923077,0.730769,0.923077,0.95,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_15_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_15)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516526,1516553,27,1.0,1.0,0.888889,0.666667,0.888889,0.927778,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_17_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_17)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516553,1516582,29,1.0,1.0,0.793103,0.827586,0.827586,0.887931,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_19_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_19)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516582,1516609,27,1.0,1.0,0.740741,0.851852,0.851852,0.903704,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_22_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_22)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516609,1516637,28,1.0,1.0,0.678571,0.785714,0.785714,0.860714,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_24_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_24)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516637,1516665,28,1.0,1.0,0.857143,0.821429,0.857143,0.907143,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_26_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_26)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516665,1516692,27,1.0,1.0,0.888889,0.851852,0.888889,0.927778,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_28_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_28)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516692,1516720,28,1.0,1.0,0.857143,0.857143,0.857143,0.907143,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_30_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_30)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516720,1516748,28,1.0,1.0,0.857143,0.714286,0.857143,0.907143,True
karsl_02_train_0328_03_02_0328_16_11_17_06_57_33_c_mp4,02/train/0328/03_02_0328_(16_11_17_06_57_33)_c.mp4,train,02,train,0328,كرسي,chair,كرسي,525,1516748,1516786,38,1.0,1.0,0.921053,0.789474,0.921053,0.948684,True
karsl_02_train_0329_03_02_0329_14_11_17_22_50_37_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_50_37)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1516786,1516843,57,1.0,1.0,1.0,0.894737,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_50_45_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_50_45)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1516843,1516891,48,1.0,1.0,1.0,0.9375,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_50_48_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_50_48)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1516891,1516943,52,1.0,1.0,0.980769,0.903846,0.980769,0.9875,True
karsl_02_train_0329_03_02_0329_14_11_17_22_50_58_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_50_58)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1516943,1516986,43,1.0,1.0,1.0,0.906977,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_51_08_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_51_08)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1516986,1517039,53,1.0,1.0,0.981132,0.962264,0.981132,0.987736,True
karsl_02_train_0329_03_02_0329_14_11_17_22_51_12_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_51_12)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517039,1517086,47,1.0,1.0,1.0,0.978723,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_52_14_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_52_14)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517086,1517136,50,1.0,1.0,0.98,0.84,0.98,0.987,True
karsl_02_train_0329_03_02_0329_14_11_17_22_52_17_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_52_17)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517136,1517188,52,1.0,1.0,1.0,0.788462,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_52_21_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_52_21)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517188,1517244,56,1.0,1.0,1.0,0.857143,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_52_25_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_52_25)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517244,1517296,52,1.0,1.0,1.0,0.903846,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_52_28_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_52_28)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517296,1517349,53,1.0,1.0,1.0,0.867925,1.0,1.0,True
karsl_02_train_0329_03_02_0329_14_11_17_22_52_32_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_52_32)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517349,1517400,51,1.0,1.0,0.980392,0.72549,0.980392,0.987255,True
karsl_02_train_0329_03_02_0329_14_11_17_22_52_35_c_mp4,02/train/0329/03_02_0329_(14_11_17_22_52_35)_c.mp4,train,02,train,0329,غسالة,washing machine,غسالة,1093,1517400,1517450,50,1.0,1.0,1.0,0.9,1.0,1.0,True
