sample_id,relative_path,signer,source_split,split,sign_id,label_ar,label_en,frames,fps,width,height,face_rate,pose_rate,left_hand_rate,right_hand_rate,shard,shard_row
karsl_02_train_0339_03_02_0339_16_11_17_08_57_22_c_mp4,02/train/0339/03_02_0339_(16_11_17_08_57_22)_c.mp4,02,train,train,0339,كاميرا فيديو,video camera,49,30.0,1920,1080,0.8571428656578064,1.0,0.9795918464660645,1.0,shard_00158.npz,210
karsl_02_train_0339_03_02_0339_16_11_17_08_57_26_c_mp4,02/train/0339/03_02_0339_(16_11_17_08_57_26)_c.mp4,02,train,train,0339,كاميرا فيديو,video camera,50,30.0,1920,1080,0.7799999713897705,1.0,1.0,1.0,shard_00158.npz,211
karsl_02_train_0339_03_02_0339_16_11_17_08_57_35_c_mp4,02/train/0339/03_02_0339_(16_11_17_08_57_35)_c.mp4,02,train,train,0339,كاميرا فيديو,video camera,57,30.0,1920,1080,0.9473684430122375,1.0,0.9824561476707458,1.0,shard_00158.npz,212
karsl_02_train_0339_03_02_0339_16_11_17_08_57_40_c_mp4,02/train/0339/03_02_0339_(16_11_17_08_57_40)_c.mp4,02,train,train,0339,كاميرا فيديو,video camera,59,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,213
karsl_02_train_0339_03_02_0339_16_11_17_08_57_44_c_mp4,02/train/0339/03_02_0339_(16_11_17_08_57_44)_c.mp4,02,train,train,0339,كاميرا فيديو,video camera,55,30.0,1920,1080,0.8909090757369995,1.0,0.9636363387107849,1.0,shard_00158.npz,214
karsl_02_train_0340_03_02_0340_14_11_17_23_17_16_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_16)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,27,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,215
karsl_02_train_0340_03_02_0340_14_11_17_23_17_18_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_18)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,216
karsl_02_train_0340_03_02_0340_14_11_17_23_17_20_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_20)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,27,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,217
karsl_02_train_0340_03_02_0340_14_11_17_23_17_22_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_22)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,26,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,218
karsl_02_train_0340_03_02_0340_14_11_17_23_17_24_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_24)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,219
karsl_02_train_0340_03_02_0340_14_11_17_23_17_26_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_26)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,24,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,220
karsl_02_train_0340_03_02_0340_14_11_17_23_17_28_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_28)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,221
karsl_02_train_0340_03_02_0340_14_11_17_23_17_30_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_30)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,24,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,222
karsl_02_train_0340_03_02_0340_14_11_17_23_17_32_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_32)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,223
karsl_02_train_0340_03_02_0340_14_11_17_23_17_34_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_34)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,24,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,224
karsl_02_train_0340_03_02_0340_14_11_17_23_17_38_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_38)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,225
karsl_02_train_0340_03_02_0340_14_11_17_23_17_40_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_40)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,22,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,226
karsl_02_train_0340_03_02_0340_14_11_17_23_17_42_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_42)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,24,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,227
karsl_02_train_0340_03_02_0340_14_11_17_23_17_44_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_44)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,26,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,228
karsl_02_train_0340_03_02_0340_14_11_17_23_17_46_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_46)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,22,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,229
karsl_02_train_0340_03_02_0340_14_11_17_23_17_48_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_48)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,22,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,230
karsl_02_train_0340_03_02_0340_14_11_17_23_17_51_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_51)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,23,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,231
karsl_02_train_0340_03_02_0340_14_11_17_23_17_53_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_53)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,22,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,232
karsl_02_train_0340_03_02_0340_14_11_17_23_17_55_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_55)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,24,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,233
karsl_02_train_0340_03_02_0340_14_11_17_23_17_57_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_57)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,23,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,234
karsl_02_train_0340_03_02_0340_14_11_17_23_17_59_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_17_59)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,22,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,235
karsl_02_train_0340_03_02_0340_14_11_17_23_18_01_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_18_01)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,23,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,236
karsl_02_train_0340_03_02_0340_14_11_17_23_18_03_c_mp4,02/train/0340/03_02_0340_(14_11_17_23_18_03)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,237
karsl_02_train_0340_03_02_0340_16_11_17_08_58_17_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_17)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,40,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,238
karsl_02_train_0340_03_02_0340_16_11_17_08_58_21_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_21)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,38,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,239
karsl_02_train_0340_03_02_0340_16_11_17_08_58_28_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_28)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,240
karsl_02_train_0340_03_02_0340_16_11_17_08_58_31_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_31)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,241
karsl_02_train_0340_03_02_0340_16_11_17_08_58_37_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_37)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,242
karsl_02_train_0340_03_02_0340_16_11_17_08_58_40_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_40)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,243
karsl_02_train_0340_03_02_0340_16_11_17_08_58_43_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_43)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,35,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,244
karsl_02_train_0340_03_02_0340_16_11_17_08_58_46_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_46)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,245
karsl_02_train_0340_03_02_0340_16_11_17_08_58_49_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_49)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,31,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,246
karsl_02_train_0340_03_02_0340_16_11_17_08_58_56_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_56)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,247
karsl_02_train_0340_03_02_0340_16_11_17_08_58_59_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_58_59)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,248
karsl_02_train_0340_03_02_0340_16_11_17_08_59_02_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_02)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00158.npz,249
karsl_02_train_0340_03_02_0340_16_11_17_08_59_05_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_05)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,37,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,0
karsl_02_train_0340_03_02_0340_16_11_17_08_59_11_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_11)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,34,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,1
karsl_02_train_0340_03_02_0340_16_11_17_08_59_14_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_14)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,2
karsl_02_train_0340_03_02_0340_16_11_17_08_59_17_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_17)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,36,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,3
karsl_02_train_0340_03_02_0340_16_11_17_08_59_27_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_27)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,42,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,4
karsl_02_train_0340_03_02_0340_16_11_17_08_59_31_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_31)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,40,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,5
karsl_02_train_0340_03_02_0340_16_11_17_08_59_34_c_mp4,02/train/0340/03_02_0340_(16_11_17_08_59_34)_c.mp4,02,train,train,0340,كاميرا فوتوغرافية,photo camera,40,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,6
karsl_02_train_0341_03_02_0341_14_11_17_23_18_36_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_36)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,33,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,7
karsl_02_train_0341_03_02_0341_14_11_17_23_18_38_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_38)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,8
karsl_02_train_0341_03_02_0341_14_11_17_23_18_40_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_40)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,9
karsl_02_train_0341_03_02_0341_14_11_17_23_18_43_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_43)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,10
karsl_02_train_0341_03_02_0341_14_11_17_23_18_45_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_45)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,29,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,11
karsl_02_train_0341_03_02_0341_14_11_17_23_18_47_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_47)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,30,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,12
karsl_02_train_0341_03_02_0341_14_11_17_23_18_52_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_52)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,32,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,13
karsl_02_train_0341_03_02_0341_14_11_17_23_18_54_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_54)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,29,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,14
karsl_02_train_0341_03_02_0341_14_11_17_23_18_56_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_56)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,29,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,15
karsl_02_train_0341_03_02_0341_14_11_17_23_18_59_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_18_59)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,29,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,16
karsl_02_train_0341_03_02_0341_14_11_17_23_19_01_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_01)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,27,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,17
karsl_02_train_0341_03_02_0341_14_11_17_23_19_03_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_03)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,26,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,18
karsl_02_train_0341_03_02_0341_14_11_17_23_19_05_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_05)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,26,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,19
karsl_02_train_0341_03_02_0341_14_11_17_23_19_07_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_07)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,20
karsl_02_train_0341_03_02_0341_14_11_17_23_19_09_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_09)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,21
karsl_02_train_0341_03_02_0341_14_11_17_23_19_15_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_15)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,25,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,22
karsl_02_train_0341_03_02_0341_14_11_17_23_19_21_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_21)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,27,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,23
karsl_02_train_0341_03_02_0341_14_11_17_23_19_23_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_23)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,27,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,24
karsl_02_train_0341_03_02_0341_14_11_17_23_19_25_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_25)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,27,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,25
karsl_02_train_0341_03_02_0341_14_11_17_23_19_27_c_mp4,02/train/0341/03_02_0341_(14_11_17_23_19_27)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,28,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00159.npz,26
karsl_02_train_0341_03_02_0341_16_11_17_09_00_21_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_21)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,49,30.0,1920,1080,1.0,1.0,1.0,0.3469387888908386,shard_00159.npz,27
karsl_02_train_0341_03_02_0341_16_11_17_09_00_25_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_25)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,35,30.0,1920,1080,1.0,1.0,1.0,0.2857142984867096,shard_00159.npz,28
karsl_02_train_0341_03_02_0341_16_11_17_09_00_28_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_28)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,31,30.0,1920,1080,1.0,1.0,1.0,0.9032257795333862,shard_00159.npz,29
karsl_02_train_0341_03_02_0341_16_11_17_09_00_37_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_37)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,36,30.0,1920,1080,1.0,1.0,1.0,0.1666666716337204,shard_00159.npz,30
karsl_02_train_0341_03_02_0341_16_11_17_09_00_41_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_41)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,34,30.0,1920,1080,1.0,1.0,1.0,0.38235294818878174,shard_00159.npz,31
karsl_02_train_0341_03_02_0341_16_11_17_09_00_44_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_44)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,34,30.0,1920,1080,1.0,1.0,1.0,0.20588235557079315,shard_00159.npz,32
karsl_02_train_0341_03_02_0341_16_11_17_09_00_47_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_47)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,37,30.0,1920,1080,1.0,1.0,1.0,0.2432432472705841,shard_00159.npz,33
karsl_02_train_0341_03_02_0341_16_11_17_09_00_50_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_50)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,36,30.0,1920,1080,1.0,1.0,1.0,0.6111111044883728,shard_00159.npz,34
karsl_02_train_0341_03_02_0341_16_11_17_09_00_53_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_53)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,37,30.0,1920,1080,1.0,1.0,1.0,0.21621622145175934,shard_00159.npz,35
karsl_02_train_0341_03_02_0341_16_11_17_09_00_57_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_00_57)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,37,30.0,1920,1080,1.0,1.0,1.0,0.3243243098258972,shard_00159.npz,36
karsl_02_train_0341_03_02_0341_16_11_17_09_01_00_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_00)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,35,30.0,1920,1080,1.0,1.0,0.9714285731315613,0.4000000059604645,shard_00159.npz,37
karsl_02_train_0341_03_02_0341_16_11_17_09_01_06_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_06)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,34,30.0,1920,1080,1.0,1.0,0.8235294222831726,0.7352941036224365,shard_00159.npz,38
karsl_02_train_0341_03_02_0341_16_11_17_09_01_09_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_09)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,34,30.0,1920,1080,1.0,1.0,0.9411764740943909,1.0,shard_00159.npz,39
karsl_02_train_0341_03_02_0341_16_11_17_09_01_12_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_12)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,33,30.0,1920,1080,1.0,1.0,0.9696969985961914,1.0,shard_00159.npz,40
karsl_02_train_0341_03_02_0341_16_11_17_09_01_15_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_15)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,33,30.0,1920,1080,1.0,1.0,0.8484848737716675,0.39393940567970276,shard_00159.npz,41
karsl_02_train_0341_03_02_0341_16_11_17_09_01_18_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_18)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,36,30.0,1920,1080,1.0,1.0,1.0,0.5555555820465088,shard_00159.npz,42
karsl_02_train_0341_03_02_0341_16_11_17_09_01_21_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_21)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,37,30.0,1920,1080,1.0,1.0,0.9729729890823364,0.3243243098258972,shard_00159.npz,43
karsl_02_train_0341_03_02_0341_16_11_17_09_01_24_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_24)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,37,30.0,1920,1080,1.0,1.0,0.9189189076423645,0.45945945382118225,shard_00159.npz,44
karsl_02_train_0341_03_02_0341_16_11_17_09_01_28_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_28)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,41,30.0,1920,1080,1.0,1.0,1.0,0.9268292784690857,shard_00159.npz,45
karsl_02_train_0341_03_02_0341_16_11_17_09_01_32_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_32)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,39,30.0,1920,1080,1.0,1.0,1.0,0.5897436141967773,shard_00159.npz,46
karsl_02_train_0341_03_02_0341_16_11_17_09_01_35_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_35)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,38,30.0,1920,1080,1.0,1.0,1.0,0.9210526347160339,shard_00159.npz,47
karsl_02_train_0341_03_02_0341_16_11_17_09_01_39_c_mp4,02/train/0341/03_02_0341_(16_11_17_09_01_39)_c.mp4,02,train,train,0341,هاتف ( تلفون),telephone,35,30.0,1920,1080,1.0,1.0,0.9714285731315613,0.4000000059604645,shard_00159.npz,48
karsl_02_train_0342_03_02_0342_14_11_17_23_19_57_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_19_57)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,55,30.0,1920,1080,1.0,1.0,0.8545454740524292,1.0,shard_00159.npz,49
karsl_02_train_0342_03_02_0342_14_11_17_23_20_01_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_01)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,49,30.0,1920,1080,1.0,1.0,0.8979591727256775,0.9591836929321289,shard_00159.npz,50
karsl_02_train_0342_03_02_0342_14_11_17_23_20_07_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_07)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,44,30.0,1920,1080,1.0,1.0,0.9318181872367859,0.8863636255264282,shard_00159.npz,51
karsl_02_train_0342_03_02_0342_14_11_17_23_20_10_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_10)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,43,30.0,1920,1080,1.0,1.0,0.930232584476471,0.9534883499145508,shard_00159.npz,52
karsl_02_train_0342_03_02_0342_14_11_17_23_20_13_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_13)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,39,30.0,1920,1080,1.0,1.0,1.0,0.9487179517745972,shard_00159.npz,53
karsl_02_train_0342_03_02_0342_14_11_17_23_20_15_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_15)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,41,30.0,1920,1080,1.0,1.0,0.9756097793579102,1.0,shard_00159.npz,54
karsl_02_train_0342_03_02_0342_14_11_17_23_20_18_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_18)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,40,30.0,1920,1080,1.0,1.0,1.0,0.949999988079071,shard_00159.npz,55
karsl_02_train_0342_03_02_0342_14_11_17_23_20_21_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_21)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,37,30.0,1920,1080,1.0,1.0,0.9729729890823364,0.9459459185600281,shard_00159.npz,56
karsl_02_train_0342_03_02_0342_14_11_17_23_20_24_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_24)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,31,30.0,1920,1080,1.0,1.0,1.0,0.9354838728904724,shard_00159.npz,57
karsl_02_train_0342_03_02_0342_14_11_17_23_20_26_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_26)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,39,30.0,1920,1080,1.0,1.0,0.9743589758872986,0.9487179517745972,shard_00159.npz,58
karsl_02_train_0342_03_02_0342_14_11_17_23_20_29_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_29)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,40,30.0,1920,1080,1.0,1.0,0.9750000238418579,0.9750000238418579,shard_00159.npz,59
karsl_02_train_0342_03_02_0342_14_11_17_23_20_32_c_mp4,02/train/0342/03_02_0342_(14_11_17_23_20_32)_c.mp4,02,train,train,0342,غرفة ضيوف,guests room,39,30.0,1920,1080,1.0,1.0,0.9230769276618958,0.9230769276618958,shard_00159.npz,60
