sample_id,relative_path,signer,source_split,split,sign_id,label_ar,label_en,frames,fps,width,height,face_rate,pose_rate,left_hand_rate,right_hand_rate,shard,shard_row,best_hand_rate
karsl_03_train_0343_03_03_0343_15_02_18_16_17_16_c_mp4,03/train/0343/03_03_0343_(15_02_18_16_17_16)_c.mp4,3,train,test,343,فيديو,video,35,30.0,1920,1080,0.0,1.0,0.4285714328289032,0.342857152223587,shard_00260.npz,69,0.4285714328289032
karsl_03_train_0343_03_03_0343_15_02_18_16_17_18_c_mp4,03/train/0343/03_03_0343_(15_02_18_16_17_18)_c.mp4,3,train,test,343,فيديو,video,35,30.0,1920,1080,0.0,1.0,0.2285714298486709,0.4285714328289032,shard_00260.npz,70,0.4285714328289032
karsl_03_train_0343_03_03_0343_15_02_18_16_17_29_c_mp4,03/train/0343/03_03_0343_(15_02_18_16_17_29)_c.mp4,3,train,test,343,فيديو,video,31,30.0,1920,1080,0.0,1.0,0.3225806355476379,0.2903225719928741,shard_00260.npz,73,0.3225806355476379
karsl_03_train_0343_03_03_0343_15_02_18_16_17_32_c_mp4,03/train/0343/03_03_0343_(15_02_18_16_17_32)_c.mp4,3,train,test,343,فيديو,video,31,30.0,1920,1080,0.0,1.0,0.3548386991024017,0.4516128897666931,shard_00260.npz,74,0.4516128897666931
karsl_03_train_0343_03_03_0343_15_02_18_16_17_34_c_mp4,03/train/0343/03_03_0343_(15_02_18_16_17_34)_c.mp4,3,train,test,343,فيديو,video,31,30.0,1920,1080,0.0,1.0,0.4516128897666931,0.4516128897666931,shard_00260.npz,75,0.4516128897666931
karsl_03_train_0343_03_03_0343_23_11_17_23_30_04_c_mp4,03/train/0343/03_03_0343_(23_11_17_23_30_04)_c.mp4,3,train,test,343,فيديو,video,38,30.0,1920,1080,1.0,1.0,0.4736842215061188,0.3684210479259491,shard_00260.npz,86,0.4736842215061188
karsl_03_train_0343_03_03_0343_23_11_17_23_30_12_c_mp4,03/train/0343/03_03_0343_(23_11_17_23_30_12)_c.mp4,3,train,test,343,فيديو,video,33,30.0,1920,1080,0.0909090936183929,1.0,0.4848484992980957,0.3939394056797027,shard_00260.npz,88,0.4848484992980957
karsl_03_train_0457_03_03_0457_28_03_18_14_32_37_c_mp4,03/train/0457/03_03_0457_(28_03_18_14_32_37)_c.mp4,3,train,test,457,قبة الصخرة,Dome of the Rock,59,30.0,1920,1080,1.0,1.0,0.4576271176338196,0.3898304998874664,shard_00279.npz,81,0.4576271176338196
karsl_03_test_0031_01_03_0031_15_12_16_16_06_56_c_mp4,03/test/0031/01_03_0031_(15_12_16_16_06_56)_c.mp4,3,test,test,31,10000000,10000000,25,30.0,1920,1080,1.0,1.0,0.2000000029802322,0.2399999946355819,shard_00287.npz,234,0.2399999946355819
karsl_03_test_0076_03_03_0076_15_12_16_16_25_30_c_mp4,03/test/0076/03_03_0076_(15_12_16_16_25_30)_c.mp4,3,test,test,76,قصبة هوائية,Trachea,59,30.0,1920,1080,0.98305082321167,1.0,0.3728813529014587,0.0,shard_00289.npz,95,0.3728813529014587
karsl_03_test_0081_03_03_0081_15_12_16_16_36_30_c_mp4,03/test/0081/03_03_0081_(15_12_16_16_36_30)_c.mp4,3,test,test,81,بلعوم,pharynx,52,30.0,1920,1080,1.0,1.0,0.4807692170143127,0.0,shard_00289.npz,131,0.4807692170143127
karsl_03_test_0081_03_03_0081_15_12_16_16_36_54_c_mp4,03/test/0081/03_03_0081_(15_12_16_16_36_54)_c.mp4,3,test,test,81,بلعوم,pharynx,50,30.0,1920,1080,1.0,1.0,0.4799999892711639,0.0,shard_00289.npz,133,0.4799999892711639
karsl_03_test_0088_03_03_0088_15_12_16_17_22_23_c_mp4,03/test/0088/03_03_0088_(15_12_16_17_22_23)_c.mp4,3,test,test,88,قلب,heart,47,30.0,1920,1080,1.0,1.0,0.4042553305625915,0.0,shard_00289.npz,184,0.4042553305625915
karsl_03_test_0088_03_03_0088_15_12_16_17_22_27_c_mp4,03/test/0088/03_03_0088_(15_12_16_17_22_27)_c.mp4,3,test,test,88,قلب,heart,50,30.0,1920,1080,1.0,1.0,0.4000000059604645,0.0,shard_00289.npz,185,0.4000000059604645
karsl_03_test_0343_03_03_0343_15_02_18_16_17_47_c_mp4,03/test/0343/03_03_0343_(15_02_18_16_17_47)_c.mp4,3,test,test,343,فيديو,video,31,30.0,1920,1080,0.0,1.0,0.3548386991024017,0.4838709533214569,shard_00297.npz,226,0.4838709533214569
